144,0.4,4e-07,6017644833616.32,3.1,0.389529436762665,0.155811774705066
143.5,0.37,4.375e-07,8114466865775.3,2.83428571428571,0.525259265917038,0.194345928389304
143,0.48,4.75e-07,10091283810752.8,2.61052631578947,0.653221020465655,0.313546089823514
142.5,0.69,5.125e-07,11811574008840.8,2.41951219512195,0.764577488063441,0.527558466763774
142,1.13,5.5e-07,13201283400764.2,2.25454545454545,0.854535059782474,0.965624617554196
141.5,1.26,5.875e-07,14237533495729.4,2.11063829787234,0.921612783210437,1.16123210684515
141,2.01,6.25e-07,14933076250654.8,1.984,0.966636107959834,1.94293857699927
140.5,1.28,6.625e-07,15321964397141.2,1.87169811320755,0.991809308581168,1.2695159149839
140,0.97,7e-07,15448498279432.4,1.77142857142857,1,0.97
